15,18,21,24,27
0.158,0.3426,0.3017,0.4212,0.466
0.551,0.219,1.1066,0.3722,0.2949
4.6187,0.5178,0.7777,0.4381,1.182
4.9694,5.1562,2.1628,4.224,3.7602
1.9095,1.8003,0.4829,0.3063,0.2835
2.3621,1.9079,1.3333,1.6371,1.588
0.8299,0.3073,0.5227,0.5716,0.7621
3.1687,3.3449,1.1042,1.4369,0.1123
1.7232,0.3347,0.4208,0.8524,0.3177
2.7174,0.1868,0.0902,1.777,0.9324
2.1907,2.2897,2.9424,0.4493,0.3421
1.4387,3.1009,0.6941,0.3505,0.4642
0.8865,0.1242,1.0544,1.4598,0.4976
1.1608,2.1165,0.8846,0.9057,0.8752
1.4145,0.5207,1.4184,1.4514,0.3114
3.4087,1.1564,1.1072,0.5332,0.5207
2.9438,1.7675,0.6798,1.096,0.6313
1.1068,6.203,1.2032,0.2826,2.4953
0.8818,0.9012,0.6185,0.4665,0.1713
1.5188,1.2411,0.5506,0.4711,0.2277
6.6701,3.3441,0.5578,1.9192,1.3066
0.3551,1.3796,0.0894,0.3448,0.382
3.8446,3.267,2.8769,2.6451,2.2348
2.9598,0.6523,0.2233,0.3495,0.8197
1.621,0.8503,0.8421,0.1288,0.1009
0.5591,0.731,1.5756,0.516,0.581
1.4381,2.639,3.4986,0.906,0.5308
1.7393,1.4302,5.8783,1.1791,1.001
5.3901,0.9613,1.1421,0.6877,0.7252
0.7541,0.4224,1.0295,0.0857,0.047
1.5009,0.3447,0.9958,0.7291,0.2916
2.2006,0.2665,0.2821,0.2748,0.5819
1.8076,2.5109,0.4649,0.3411,0.2318
1.7019,3.1341,0.3501,0.2949,1.2476
5.298,1.1997,1.31,0.8837,0.8269
0.3323,2.4367,0.4177,1.8858,1.2028
0.9495,0.3822,0.4204,0.3645,0.1252
1.2537,0.5389,0.3206,0.2634,0.6966
2.3238,2.994,2.1367,0.8856,0.6874
6.8903,5.2351,2.423,6.6912,3.4217
2.9089,0.3867,1.6555,0.6533,0.1383
0.4766,0.9355,0.3368,1.4473,0.2343
0.4027,1.1152,0.9772,2.0417,0.745
2.048,2.9775,0.7111,1.1787,0.8262
0.2304,3.4411,1.2484,1.3737,0.6025
0.7052,0.8499,0.6156,0.521,0.1692
1.1672,0.68,0.4658,0.8249,0.3821
5.0399,3.1116,1.3383,1.2866,0.8561
1.0838,0.719,0.976,0.564,0.0711
2.7767,2.6082,1.3624,3.705,1.2353
1.6945,0.7588,3.1021,3.2001,1.8939
