0,0.2,0.5,0.7,1
0.073371202,0.211381838,0.472697824,0.656138957,0.832891643
0.2448861,0.220321327,0.266995132,0.44789058,0.880800426
0.225103751,0.195191398,0.330011308,0.487860203,0.704869866
4.428874493,4.113862514,2.876739979,1.94609189,1.617506146
0.331877917,0.264290214,0.109143674,0.148404106,0.321435243
0.549728453,1.837435961,2.470903873,2.649498463,2.558468819
0.273420483,0.346645892,0.332263768,0.329366803,0.282833099
0.179844528,0.32067591,0.601258695,0.731442332,1.016638279
0.274566591,0.24888669,0.334173441,0.403766811,0.663314164
0.27425006,0.298046976,0.768996179,0.944678664,1.098735452
0.299997807,0.166050896,0.396741211,0.713802874,1.701356649
0.097084276,0.436008036,0.643563986,0.722542286,0.761030614
0.224766016,0.464645386,0.739536285,0.897551715,1.312803388
0.138449728,0.271839827,0.201672226,0.156370521,0.614835858
0.195312008,0.208813578,0.325072467,0.417774737,0.676943064
0.500308633,0.370422661,0.497651488,0.661331236,0.827542782
0.301041722,0.658807755,1.021644354,1.326672673,1.790284157
0.416667461,1.065782666,1.603334904,1.642593384,1.563104153
0.08707685,0.132185623,0.22223939,0.221136436,0.311524749
0.350508749,0.236038834,0.147446752,0.147587165,0.248211786
0.124253869,0.330797881,0.819589138,1.219616771,1.981127143
0.098793365,0.227374002,0.310016543,0.336179078,0.388896853
1.684272408,1.171425104,0.360759586,0.599948525,0.698848963
0.193954796,0.110371046,0.168848038,0.204344437,0.132744595
0.103129975,0.105565846,0.080733038,0.0806012,0.214374453
0.072977602,0.255319446,0.71904695,1.028714418,1.591720462
0.468714744,0.549641073,0.420257658,0.255591244,0.478905559
0.244346187,0.291028768,0.955299079,1.489597201,2.13028121
0.297597647,0.088538341,0.640135229,0.616651714,0.898155689
0.119343475,0.089772329,0.054014735,0.103310212,0.242363557
0.183732748,0.197895572,0.283890605,0.381963462,0.452329129
0.227483973,0.10248933,0.146599039,0.165763989,0.347180814
0.077045046,0.117385738,0.146168262,0.225698024,0.421876967
0.12413653,0.359598726,1.044441938,1.290212274,1.406642318
0.536236703,0.463739395,0.718292773,0.96896708,1.197102189
0.465326428,0.290675372,0.446221024,0.675346017,0.344349921
0.125270456,0.112061925,0.061992951,0.086482108,0.148735479
0.262088299,0.266308278,0.40868786,0.539831102,0.678175151
0.683804572,0.653482914,0.581876338,0.669965863,1.030053496
0.19582358,0.394442856,0.465893507,0.492406309,0.46644485
0.50046128,0.292167574,0.188973516,0.462781578,0.808503151
0.276843339,0.470422029,0.745161772,0.915062785,1.17746067
0.10634429,0.115185708,0.200876996,0.162684262,0.264987797
0.479262441,0.524442792,0.466674149,0.354462028,0.530574262
0.091262169,0.149538174,0.310229033,0.469650507,0.713947237
0.163184658,0.203860879,0.258117288,0.339579046,0.37215212
0.261182904,0.34197104,0.412194192,0.467401952,0.67755872
0.831243455,0.444714189,0.459225059,0.623251557,1.112601399
0.203267753,0.231441006,0.323149711,0.442912698,0.8331967
0.231542349,0.270327032,0.357102275,0.330194324,0.5588184
