15,18,21,24,27
3.599,1.687,1.9437,1.3933,1.7377
3.0277,2.4926,1.9211,1.7113,1.6295
3.3159,3.6513,3.0251,2.4519,2.1437
4.5443,9.9349,9.7731,9.538,8.1943
2.1712,2.5803,1.8109,1.0279,0.8006
2.4931,2.5061,2.5317,2.631,2.7947
3.6224,3.5849,2.9483,3.2008,2.7128
2.9199,4.3076,3.145,4.8053,3.8268
2.2101,3.1397,4.0891,3.7708,3.6173
3.0991,2.9279,3.0818,4.4727,3.226
1.7432,1.424,0.9524,1.0101,1.6087
1.8802,1.5045,2.0764,1.2101,1.5083
2.1637,3.0321,1.9362,1.7039,1.0174
2.0436,1.8315,1.547,1.2939,1.1625
2.9367,1.9326,1.113,1.0317,0.9387
3.253,2.4772,3.7919,4.12,3.4756
3.594,2.8161,4.5441,3.2332,4.223
2.2281,2.1504,2.6558,3.1211,3.3909
3.3614,2.2459,2.6296,2.1663,1.8597
2.7031,3.4068,3.8327,3.2596,3.0414
2.7716,4.0595,5.0437,3.9118,5.3235
3.0759,2.8961,2.6997,2.697,2.476
4.4025,3.3965,4.6039,4.879,5.4724
3.2801,3.0325,3.332,3.0094,2.7149
2.6226,3.4324,2.5814,3.1655,2.5123
2.6912,1.8263,4.3671,3.5989,3.9327
1.4479,2.0466,1.0826,1.809,1.7142
0.9048,4.1372,2.8884,4.7194,7.0827
2.5468,2.6822,1.3457,2.8452,3.1669
2.0709,3.151,2.7493,1.7392,1.9617
2.6831,3.3586,3.8756,3.1987,3.5262
2.6005,2.7496,2.855,2.8247,2.5563
2.8896,3.5055,3.6253,3.4894,3.6766
2.0372,1.3375,1.6356,1.0047,1.034
2.8668,3.8087,2.0242,2.8979,3.5249
2.4966,3.4169,2.9262,3.0457,2.8291
2.4284,3.8506,3.6771,3.4631,3.1911
1.5683,2.4143,2.4673,2.2418,1.8428
2.1654,1.8915,1.4572,3.1814,2.9091
1.9698,1.644,1.4534,1.3738,1.2962
1.3867,1.1838,2.0658,1.62,1.0525
2.5629,2.9364,2.2942,2.4378,1.8814
2.0394,3.2894,4.2692,3.5907,3.6847
2.0233,2.4996,0.9292,1.459,1.6658
2.3033,3.1902,3.2971,3.5522,3.2859
3.3658,3.0523,2.4836,1.4153,1.4311
2.4628,2.5019,2.5778,2.7933,2.5544
3.0235,3.2187,0.8032,2.7257,4.6618
2.8441,3.3694,3.5836,2.8825,2.4432
3.8069,3.546,3.6129,3.7848,3.4521
3.5527,4.6822,8.7963,3.3225,1.0338
