0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
26.97699071138313,26.301252374097363,27.704657068837644,26.40514867271247,27.053165254397754,25.83365158558148,25.479505365978017,25.525977597305253,24.839880121870845,25.06599508726336,26.243506195835188,25.883890475340785,25.772275084811834,25.186854880051317,25.88057204049702,26.870892203955464,26.2421657260298,27.657679538184812,26.775776833446386,28.365562116790127,27.783453249971004,27.668401974876392,29.241609322170273,29.082899170106018,28.55023431353061,27.793983115693912,28.78588830057598,28.3293823396814,28.539480739718556,28.442786848555176,28.487288418232346,28.466807396319744,28.476233406719544,28.47189526029129,28.473891811709628,28.472972935956587,28.473395831476218,28.473201201658277,28.473290776421482
26.975732803344727,26.357723236083984,27.587125778198242,26.447505950927734,26.995569229125977,25.86726188659668,25.481168746948242,25.54117202758789,24.891700744628906,25.122539520263672,26.193693161010742,25.87809944152832,25.77601432800293,25.244081497192383,25.901878356933594,26.807111740112305,26.300209045410156,27.57904815673828,26.84270477294922,28.285480499267578,27.803415298461914,27.719608306884766,29.171701431274414,29.04582405090332,28.54425048828125,27.877140045166016,28.770170211791992,28.351011276245117,28.549039840698242,28.4486026763916,28.501699447631836,28.453142166137695,28.439558029174805,28.46327018737793,28.454814910888672,28.418460845947266,28.432289123535156,28.435535430908203,28.31557846069336
27.007630805334323,27.433456165470492,26.575239130150177,26.605230183907622,25.678455128207105,27.151894586169085,26.34878130529729,25.664998695034935,24.90630127558187,25.035456924417065,26.128327025948,26.01280763545279,25.7098420310508,25.307540665803653,25.8592601118924,25.631404898176072,26.213366645500322,26.54662716186116,27.980137636646166,27.13328241595758,28.186528338981677,27.745514280879696,28.241384325461233,27.822675955002158,28.224609683287632,28.093230940632722,28.896489675179655,28.59570443569628,28.708335343273156,28.66615999795575,28.681952818868858,28.67603909864875,28.678253528042596,28.67742432115458,28.677734822841852,28.67761855354984,28.677662091310886,28.677645788324913,28.67765189307962
27.011608123779297,27.42681884765625,26.599966049194336,26.600543975830078,25.73907470703125,27.083175659179688,26.34885597229004,25.68610954284668,24.95534324645996,25.082477569580078,26.092138290405273,25.99403953552246,25.702180862426758,25.334068298339844,25.853416442871094,25.664457321166992,26.22184944152832,26.567607879638672,27.89677619934082,27.164165496826172,28.12904167175293,27.76363754272461,28.23645782470703,27.860023498535156,28.232717514038086,28.127971649169922,28.862464904785156,28.601272583007812,28.7149715423584,28.663854598999023,28.68600845336914,28.664152145385742,28.653629302978516,28.649389266967773,28.66610336303711,28.648998260498047,28.641042709350586,28.61333656311035,28.617488861083984
25.4225667496924,24.87309214001453,25.454132863845565,25.67561556592616,24.46760251984458,27.143019522303053,25.653796931667763,25.417067539930017,25.847588371193215,25.969673486438456,26.019134611999732,26.321966726037367,28.128425783084857,26.682188317128837,27.64511394447642,28.464355476883572,27.58456317006254,27.74834458963985,28.17392316232163,28.273992217887084,28.02297177286093,27.80874118089266,27.840280934056075,27.773283197497992,27.443960709755846,27.926152732523306,25.90067494634976,27.41072167861286,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687,26.594690637637687
25.428056716918945,24.993690490722656,25.400115966796875,25.60704803466797,24.751934051513672,26.671600341796875,25.633771896362305,25.55657196044922,25.88628387451172,26.03204345703125,26.201215744018555,26.43706703186035,27.805665969848633,26.86625862121582,27.65751075744629,28.204986572265625,27.680044174194336,27.874269485473633,28.080991744995117,28.188447952270508,28.04609489440918,27.813167572021484,27.807701110839844,27.785388946533203,27.470094680786133,27.761798858642578,26.235239028930664,27.286466598510742,26.662004470825195,26.6170711517334,26.57915687561035,26.55400848388672,26.53289794921875,26.559852600097656,26.534582138061523,26.565418243408203,26.532739639282227,26.620899200439453,26.738388061523438
-1.446398468797053,-2.0529809582960388,-2.2286062361093104,-0.7733495858838917,-0.5239555148667798,1.5162082262466356,3.4600894315636053,6.652211892473156,8.881762720199868,16.222664088551863,24.24830613348469,33.61402046630789,42.0597654066477,47.1738234578324,49.84071166971608,48.55366804548247,47.7717865489898,44.00292262668248,39.98847324584597,36.6530551341471,34.52834242888762,32.270382778849914,31.080812644171342,30.748774769045163,29.223837758938625,28.97022342620653,27.481284856836098,25.992346287465665,24.503407718095232,23.0144691487248,21.525530579354367,20.036592009983934,18.5476534406135,17.05871487124307,15.569776301872636,14.080837732502204,12.591899163131771,11.102960593761338,9.614022024390906
-1.5021541118621826,-2.030691146850586,-2.1111371517181396,-0.9111171960830688,-0.22230198979377747,1.478675365447998,3.3412702083587646,6.140063285827637,9.450786590576172,16.261516571044922,24.466394424438477,33.61575698852539,41.76515579223633,47.06743621826172,49.67941665649414,49.07896041870117,47.46118927001953,43.959774017333984,40.136474609375,36.833106994628906,34.45528793334961,32.387596130371094,31.13072967529297,30.405611038208008,29.185245513916016,28.521780014038086,27.21682357788086,25.906639099121094,24.47137451171875,23.025671005249023,21.53985023498535,20.075119018554688,18.69774055480957,17.14107894897461,15.795770645141602,14.513429641723633,13.302570343017578,11.859590530395508,10.650493621826172
26.48939561831653,26.116846333441195,27.72942119892511,27.30794768164557,28.154923494848614,27.587588722511263,28.63400308281651,27.871573123937683,28.493312942997694,27.94073482532972,28.420437474192802,27.76056767840001,29.037602197253108,27.41396648875583,29.06226022842128,27.786882705103825,27.67604732399876,27.208194094858786,26.67142458963864,27.757925327519917,26.22943614315313,26.238315513006906,26.120001503775327,25.2081953059657,25.699746941452485,25.194376837346475,25.259471336080885,25.083795304945976,24.928081119045892,24.87624529501898,24.67065784313838,24.61986193899547,24.440048381776553,24.353238589216822,24.208895929006736,24.09294756315237,23.969330860115033,23.840772289757204,23.72319303805091
26.588363647460938,26.163536071777344,27.67682647705078,27.21544075012207,28.063983917236328,27.57785987854004,28.503541946411133,27.919376373291016,28.43631362915039,28.019168853759766,28.435222625732422,27.8559627532959,28.895084381103516,27.560544967651367,28.836204528808594,27.80152130126953,27.692340850830078,27.233928680419922,26.815298080444336,27.549800872802734,26.31490135192871,26.256511688232422,26.080461502075195,25.320308685302734,25.651927947998047,25.187082290649414,25.235950469970703,25.058382034301758,24.903759002685547,24.870574951171875,24.68769645690918,24.637561798095703,24.427539825439453,24.34625244140625,24.287109375,24.169292449951172,24.2072811126709,23.962867736816406,23.943836212158203
