0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
29.668723418986623,28.582833540328533,27.64883705989119,27.99263851318244,27.503322034388376,26.426110657724525,25.4313416793988,24.354641357939347,25.080065306573644,25.107712523340265,24.46300980446707,24.403996552857258,24.095185799577585,24.040112014832605,24.215430647029137,24.03768096424805,24.666328217704987,25.693671113636483,26.272203815657328,25.515080193693866,26.192246240532235,26.979631858527384,27.145131607678756,28.300274521576007,29.042177770833977,30.253789726784586,30.733768473757344,31.35547969592669,31.9756091232349,32.59573855054311,33.21586797785132,33.835997405159524,34.45612683246773,35.07625625977594,35.696385687084145,36.31651511439236,36.936644541700566,37.55677396900877,38.17690339631698
29.602876663208008,28.590728759765625,27.859704971313477,27.772001266479492,27.305856704711914,26.45545196533203,25.674795150756836,24.872766494750977,25.126060485839844,25.00562286376953,24.5531005859375,24.435632705688477,24.21453857421875,24.123701095581055,24.247514724731445,24.20826530456543,24.636444091796875,25.363502502441406,25.857454299926758,25.64167022705078,26.250385284423828,26.998291015625,27.382774353027344,28.33942985534668,29.082918167114258,30.11704444885254,30.72734260559082,31.384679794311523,31.995433807373047,32.62488555908203,33.20742416381836,33.811607360839844,34.43041229248047,35.069480895996094,35.660282135009766,36.000022888183594,36.392127990722656,36.71000289916992,37.08892059326172
28.133319078545625,28.125874904042416,27.631879082119525,27.335220084256257,27.03195779795964,27.014007654697703,26.133673690899883,25.360677977431514,25.611635889677707,25.467334720835563,24.107530216551222,24.517664913585428,24.94152885681818,24.561079312546887,24.70063924300027,25.58991426368091,26.064945981326794,24.969622307512026,26.949260520452007,26.09049238962825,26.558473710805,27.417423433186183,28.059954115816282,27.910294336717072,27.744198908095296,28.481089911077923,29.676231532684323,29.52523784637249,29.966543922960437,30.40784999954838,30.849156076136325,31.290462152724267,31.73176822931221,32.17307430590015,32.6143803824881,33.05568645907604,33.496992535663985,33.93829861225193,34.379604688839876
28.05480194091797,28.19432830810547,27.791290283203125,27.384782791137695,27.100088119506836,26.958879470825195,26.235347747802734,25.572307586669922,25.629899978637695,25.46254539489746,24.463342666625977,24.67955780029297,24.98255157470703,24.716644287109375,24.78208351135254,25.367530822753906,25.774822235107422,25.202512741088867,26.61055564880371,26.17152214050293,26.604860305786133,27.322589874267578,27.920921325683594,27.976947784423828,28.030315399169922,28.697172164916992,29.57356071472168,29.634002685546875,30.05511474609375,30.409469604492188,30.82416534423828,31.189289093017578,31.533926010131836,32.01054763793945,32.32752990722656,32.594566345214844,32.75343704223633,33.07258605957031,33.15634536743164
25.90983521774639,26.52697871784188,24.896542098189993,25.224298702033916,25.624905259836876,25.102343420912007,24.934147000343913,25.327416718844372,25.11349585521471,25.21456173921081,25.80940670409916,25.87166466430919,26.76988831475323,27.481658304495085,27.38196163033715,27.481508469960122,27.641319709385964,28.972073925605184,27.868049949832926,29.75784590540841,29.09663289332011,28.777516395589664,29.242115826906527,28.111937666856186,28.802087440369547,27.326265012934655,26.653825909052426,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161,26.94814144958161
25.900320053100586,26.446186065673828,24.9624080657959,25.20679473876953,25.581340789794922,25.088163375854492,24.95906639099121,25.318035125732422,25.128129959106445,25.271696090698242,25.801002502441406,25.905744552612305,26.775753021240234,27.462881088256836,27.390880584716797,27.525327682495117,27.701099395751953,28.89673614501953,27.95965576171875,29.608867645263672,29.066171646118164,28.75877571105957,29.138378143310547,28.161983489990234,28.709627151489258,27.38939094543457,26.798105239868164,26.984384536743164,26.987226486206055,26.946056365966797,26.915599822998047,26.944881439208984,26.914724349975586,26.881784439086914,26.908252716064453,26.911182403564453,26.92548179626465,26.914339065551758,26.938674926757812
-0.5366968070399596,-1.3033700622888473,-0.9549060421625898,-0.5442797655641224,-0.49189101560352194,0.5329555703447948,-0.11077316870162737,-0.8363986195360339,0.9010282373955536,0.8361704017639164,2.821777780009988,4.114784941559876,6.693809379596332,11.04123197730504,17.03632878317227,23.582910153797616,31.97380615195287,40.40236752880071,46.864522690949684,48.69830672474492,49.14572701193944,46.060152107609774,42.919781500726394,39.29593061789958,36.39421139408307,33.98066811704758,31.42173389897018,30.274482259949075,29.12707853746914,28.146424705251363,27.30828733494121,26.59195479390402,25.979725429690234,25.456470135629605,25.009258487893494,24.627039215310898,24.300367105867597,24.021169601338116,23.782547312253406
-0.55313640832901,-0.9928561449050903,-0.9378134608268738,-0.6746295094490051,-0.45908087491989136,0.01745794154703617,-0.1116056963801384,-0.19517260789871216,0.679530143737793,1.125213384628296,2.4485819339752197,3.981945753097534,6.653430461883545,10.974283218383789,17.140195846557617,24.386844635009766,32.48768997192383,40.07090377807617,45.79771423339844,48.393978118896484,48.727108001708984,46.520816802978516,43.39674758911133,39.78446578979492,36.417823791503906,33.64766311645508,31.334829330444336,29.93609046936035,28.879383087158203,28.036266326904297,27.41977310180664,26.805767059326172,26.2154541015625,25.662446975708008,25.137126922607422,24.721649169921875,24.34006690979004,24.035547256469727,23.891464233398438
24.442901298066147,24.085038910749617,24.44120934794305,25.512274858557994,25.812792570363243,25.799979766545135,27.44219197696394,27.167396710664043,28.248143442020908,28.47964022037055,29.66332009293033,29.297012868979998,30.046428569701185,30.320449127913875,30.17164501873139,28.830467400712262,28.89288692430751,29.42477502733999,28.607475387684637,28.38148138850483,27.291033311767,25.777327802935055,26.654989389418336,25.719438795511785,25.11316119301076,24.308545572148564,24.84689580718067,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393,24.84684198020393
24.435609817504883,24.139141082763672,24.55821418762207,25.413509368896484,25.7939395904541,25.936872482299805,27.369140625,27.34530258178711,28.227771759033203,28.568668365478516,29.575910568237305,29.352304458618164,29.970468521118164,30.16710090637207,30.033058166503906,28.977291107177734,28.975248336791992,29.26106834411621,28.539844512939453,28.252592086791992,27.33976173400879,26.090251922607422,26.580644607543945,25.77314567565918,25.202974319458008,24.511770248413086,24.829927444458008,24.783889770507812,24.72931480407715,24.726581573486328,24.710838317871094,24.741392135620117,24.769664764404297,24.79194450378418,24.848285675048828,24.916175842285156,25.137434005737305,25.239038467407227,25.35918426513672
