15,18,21,24,27
0.9642,0.575,0.4598,0.5687,0.2279
0.6685,0.8467,0.3936,0.3747,0.12
2.7288,1.7858,1.3198,0.8827,0.4951
3.5602,3.4456,3.2978,3.4214,3.7445
1.0519,1.2844,0.7751,0.7407,0.1826
3.0009,3.0066,3.0371,2.9423,2.9847
1.8386,1.1386,1.0124,0.6429,0.3675
3.5572,2.6995,1.6016,1.0423,0.3133
2.6605,1.9811,1.1089,1.0069,0.3502
2.4501,1.9158,1.2662,0.5794,0.3982
3.1839,3.1853,2.2647,1.1758,0.2326
1.1157,1.2069,0.9387,0.3681,0.4284
1.2602,1.5058,1.2623,0.5204,0.3821
1.3035,1.6974,1.0706,0.7028,0.3918
1.9611,2.5366,1.7509,0.7835,0.5795
2.5501,1.8822,1.0907,0.7629,0.3869
2.7294,2.106,1.5143,0.6608,0.2321
4.3551,3.7441,2.8302,1.3204,1.2308
0.4031,0.4647,0.5639,0.4303,0.2167
1.864,0.8937,0.6822,0.2611,0.2595
3.4252,2.4031,1.6434,0.3296,0.5931
1.5618,0.9748,1.1567,0.3745,0.3714
3.8034,3.7472,3.131,3.1043,2.3607
1.7808,0.7591,0.7227,0.2559,0.1708
0.9673,0.9264,0.3447,0.2954,0.1145
3.0416,1.9065,1.7502,0.6283,0.4446
2.6794,2.9011,2.454,1.4635,0.5564
5.2068,4.1241,2.1563,1.1728,1.0515
5.2967,5.0148,2.332,1.9885,0.1835
0.8347,0.5742,0.2416,0.3453,0.1651
2.1857,2.0326,1.6284,0.8161,0.372
1.2043,0.554,0.5207,0.3325,0.2551
3.1224,2.1129,1.766,1.178,0.7524
1.7905,1.9223,1.3566,1.1363,0.307
2.5701,2.8893,2.4443,1.6662,1.0301
3.5179,2.49,1.6132,0.9889,0.3608
2.374,1.5865,0.9296,0.6198,0.366
0.7326,0.5411,0.5456,0.3235,0.2014
4.4282,3.2714,2.727,1.9872,1.2744
1.7986,1.8116,1.8408,1.8429,1.8645
2.2958,2.9687,1.4692,1.2274,0.7023
0.6804,0.4444,0.1892,0.3521,0.1971
2.7309,2.0326,1.0351,0.4498,0.4562
2.1797,2.6161,1.8587,1.1849,0.714
2.8655,1.5696,1.358,0.8184,0.3074
0.828,0.9846,0.6269,0.3143,0.3385
1.1414,0.6885,0.3859,0.3236,0.155
3.0294,3.9182,2.3964,2.3801,0.8243
1.6408,1.4789,0.9059,0.457,0.1023
3.5382,3.3311,2.0904,0.7972,0.4674
0.978,0.8321,1.0908,0.7068,1.0543
