15,18,21,24,27
1.390703995,2.627460919,1.750663319,2.028734657,2.07754917
1.203293961,1.804924893,1.999909391,1.235413786,2.096384597
1.353310683,4.23739037,4.446087477,0.717046339,2.360003301
2.249325755,27.12748477,25.71551933,31.92620557,17.01966746
1.069109332,1.896138178,1.505537171,1.055832629,2.71414267
6.039626891,7.108310036,7.134858905,6.796842967,6.252962395
0.891330977,2.718406817,3.893130574,2.316212304,2.07028223
2.405585081,1.001024687,5.884773355,7.962747838,2.585736959
1.147130265,1.158944942,1.42733331,0.96105567,1.404205757
1.016154477,0.977889831,1.144072232,0.923228754,4.601677451
1.110628031,1.454738125,0.997206836,0.997285443,1.171732883
1.708665916,1.570963952,1.866780145,1.611803788,1.616499286
2.454459861,1.496624268,1.714068784,1.774474376,2.112880068
1.277178325,1.222347908,1.9756628,1.442757675,1.110999897
1.275841108,1.334615555,2.171498338,1.787592028,1.874269639
1.112796507,1.005609318,1.506576509,0.937053464,0.930184647
1.208310553,3.858042105,2.753806532,1.876212512,14.74390348
1.275481464,1.742955966,1.626337439,1.909144483,3.736343317
2.456005829,2.323695884,1.461719299,2.57385199,2.094626253
4.303415,1.968952781,3.262937857,2.398005586,1.883698913
21.6158069,1.037474378,1.804745708,2.374110757,1.529328828
2.490056773,2.173322742,2.170575785,2.909411685,3.158865438
1.219818791,0.972185195,1.015458312,5.845491228,4.121454353
1.880573354,1.681378438,2.844870727,2.600853303,3.600744645
2.162549928,1.841356503,1.863574147,2.768102343,3.452608649
2.619959524,2.221495051,3.372712906,4.551537601,2.12884456
1.260358345,1.610744597,1.691305114,1.892221424,1.692153698
1.60186235,1.016781816,1.041977778,1.077654321,1.023231888
1.815747533,1.168295455,1.241273542,1.068251109,1.101771812
1.961871683,2.045373954,1.623029533,2.110146103,2.127768071
2.010893661,1.671528573,2.325939536,2.633412587,3.34500143
1.637282631,2.416938159,2.279935643,2.402446979,2.624485592
2.98843835,1.998660293,1.388953713,2.669234649,1.109531472
1.15704239,1.671355226,1.422311321,1.603706807,1.39375432
1.22604513,9.978463169,1.359110338,1.07741174,0.936034181
1.000515203,1.435527698,1.868196023,0.931600724,1.23009612
1.995126311,8.954014343,2.954157926,5.982310348,10.11392789
1.792704626,1.695092165,1.598801552,2.353539127,2.04772359
1.80494239,1.167130841,1.790942347,1.671397414,1.627008416
2.994452493,2.928098996,2.399259843,2.63404974,1.407915483
1.014696196,1.699328313,1.272659317,0.973400457,1.509925811
2.746284346,2.36677399,2.529246028,2.449192966,2.379499234
3.458929109,4.080870142,2.714712894,2.327660574,2.428226262
1.217363417,1.003614864,1.533450116,1.812203723,1.069457544
4.58881797,7.2573766,4.364356287,4.436473944,2.133941573
1.629836961,1.152079529,2.111985461,1.801683138,2.483714994
2.335705504,3.785427256,3.359227023,2.811318056,1.809631019
1.138603287,0.958629083,0.954338171,0.914618708,1.178057095
2.334400087,3.958721631,3.425626736,3.661081917,3.509068274
1.057233082,2.054803467,3.766748846,1.975090818,5.587243709
,,,,
