15,18,21,24,27
0.946180284,1.170108199,0.834136426,0.245233819,0.131903589
0.760525942,0.617266834,0.3911919,0.272313774,0.256913841
2.037010193,1.326969981,0.245005026,3.862232685,0.397403955
1.46207571,1.999091029,4.120716095,1.054039001,2.918189526
0.809326172,1.815177083,1.355394483,1.544528246,0.136358276
2.301136255,2.348424196,0.649140596,0.796281099,2.569857121
0.694011509,0.961880088,0.207331598,1.710381866,0.422995865
1.575250745,2.402394772,1.464349866,0.595411956,0.63603127
0.433208764,0.619655013,1.235471487,0.610708296,0.320251614
0.904343128,0.895207882,0.483466595,0.583860815,0.620230377
1.257931471,1.204690099,3.73364687,0.297003597,0.766608
0.87144345,1.68654871,1.438814163,1.433683395,0.419712812
2.487794399,1.699139118,0.980335176,0.607191384,0.314531326
0.323646963,0.549719751,1.930282354,0.6790573,0.774247468
2.105618477,2.678552151,1.916354537,0.732383668,0.863177121
1.641617417,1.043269038,0.518768549,0.892530262,0.536611855
0.654384136,2.124887228,0.607859433,2.106818438,0.589615226
4.150280952,0.870809793,0.396830767,0.666054904,0.989818513
0.4561643,0.392619014,1.014696479,0.491823733,0.173713908
1.532173038,0.306507111,1.099741817,0.92869395,0.324822247
3.296468258,1.629600763,2.060876369,0.171704054,0.387246698
1.038233042,1.35061729,0.299413741,3.282397509,0.208273903
5.283676624,3.509924173,1.769943714,0.411123872,3.62031889
2.620028257,0.397800118,0.526819825,0.770863771,0.23317349
1.816884756,0.680324316,0.665577233,0.853475988,0.393538654
1.391410947,0.496083409,1.098730445,0.928607583,0.135244653
4.02500391,3.323695898,2.523916721,1.140647531,0.621212602
1.025652647,0.691444159,0.731220961,1.483500838,0.386802733
1.241363645,0.82518363,0.644091368,0.284118533,0.353603363
0.439916611,0.295657635,0.970784307,0.530960202,0.265206695
0.662111461,0.419933975,0.536255836,0.197513953,0.373444647
1.802438259,1.413525939,0.366828471,0.58848995,0.38951537
0.900929809,0.371966422,0.784997404,0.675565898,0.108391866
1.364706278,1.30004859,0.455568135,1.668361783,0.216213942
4.069415569,2.380373716,0.996880889,0.526405334,2.197095633
1.860509276,0.662390471,0.997277796,0.275562137,0.694433451
0.211174265,0.327125788,0.346999526,0.219518259,0.106314607
0.432777464,1.44399786,0.508620977,0.366610199,0.237897247
4.234157085,0.727821589,0.35996002,0.450946063,0.417357624
0.360611826,0.372024596,0.593249559,1.70802927,0.562808096
0.327474743,1.182939291,0.635232151,0.361390889,0.4942123
0.787810266,1.222813725,0.486227542,0.562360764,0.545006871
2.256043673,1.086340427,0.268211991,0.481942594,0.092687257
0.973834932,1.069932342,0.885259867,0.141607806,0.267376691
2.956775665,2.177551508,0.851529837,0.564406216,0.406973839
0.577526927,1.145279884,0.658281803,0.245475665,0.147536904
1.618048787,1.291305661,0.680531204,0.49673149,0.312126011
5.508723736,4.458682537,3.635746717,0.348055631,1.804046631
1.583459616,0.736467302,0.777985871,0.531894147,0.889867425
2.403443336,3.612115145,1.161371469,0.531894147,0.749331832
