0,0.2,0.5,0.7,1
0.321617842,6.137541771,4.427500248,3.812355757,1.841847658
1.550899029,2.373191595,2.562077761,3.045948029,2.767569542
0.191205591,1.370491266,2.836600542,2.479441404,3.940456629
95.27013397,149.5053864,56.61899185,67.76750946,40.34406281
0.276393116,2.568193197,3.676206112,3.584454536,3.38897872
2.212592363,3.551593781,2.853737831,2.937978029,3.274446249
0.083179541,2.849776268,3.752300978,3.876258373,4.371737957
2.379337311,1.762515664,5.242130756,4.761501312,5.280778408
4.323798656,1.056996822,2.792315722,4.141704082,4.701150894
4.197011948,2.855912685,4.234680176,4.331628799,4.600130081
1.054092288,3.356907606,6.045091152,7.425325394,4.547782421
1.541647673,0.937975883,4.086146832,4.953303814,5.826468945
0.500912189,1.604291558,2.121141195,1.986416101,2.187844515
0.095469713,1.04202497,2.27606535,1.581851125,3.571394205
0.816427469,5.30712986,7.711105824,4.510372162,4.802947521
1.623881936,1.956906796,4.391267776,4.874932289,5.259378433
2.323471546,2.741456032,4.77952528,5.425338745,5.521671295
6.599498272,1.578579187,3.075461864,3.398069143,4.319909096
1.145327806,2.339619398,2.682211876,3.27292943,3.430629969
1.371316791,2.052089214,3.107838154,3.572402239,3.611341953
0.304767787,2.359788895,1.585021138,1.074474573,1.345844269
0.976342976,2.0586586,3.729472876,3.864225626,3.610411882
8.61404705,6.327207088,6.93780899,5.008343697,2.416490316
0.614920497,2.709465504,3.36656642,3.646307468,3.482288837
0.747766972,2.647640944,3.130131245,3.415175676,3.44173789
1.905261874,3.32964468,2.691641569,3.537113905,4.061358929
1.013884068,2.573101521,0.615994453,1.682225466,2.120415449
4.523752213,12.58691025,14.29084587,14.03533936,14.34840202
5.250896454,8.852151871,4.092000484,4.600513935,5.17312336
1.994031072,5.153548241,6.473073483,6.61181736,4.225345135
1.244533896,4.154958248,4.016806126,3.648760319,4.992664337
0.858411789,1.684779763,2.696300745,2.963811398,3.063603401
0.188642725,5.698018074,5.762913704,5.63580513,6.281937599
1.783304214,0.322351694,1.603249311,1.670713186,1.811158895
0.418922603,1.157150269,5.260860443,6.305115223,7.82804203
3.60819459,3.215808868,5.748295784,5.425400734,5.511915207
0.945238411,0.992920935,1.541734815,3.179219007,4.060667038
0.573239803,2.806360722,3.650874853,3.580458164,3.949994087
4.615522385,5.622321606,1.87313509,2.838663578,4.540046692
26.73090935,37.62758255,2.606778145,2.7954669,3.509433031
2.961261511,7.397641659,12.43810463,11.74154663,6.938471317
0.40969947,2.277910948,2.611330032,2.990610123,3.286682129
1.311987996,1.947045445,3.960911751,3.990627289,4.208713531
2.522416353,3.625816345,0.807143271,1.076275945,1.702239156
0.915253699,3.715331554,5.248637199,5.901288509,7.239129066
1.049065471,2.016232491,2.060536385,2.253730297,1.935265541
0.577008605,1.859082103,2.901848793,2.94946909,2.774595976
2.98603344,2.067367077,6.765547752,8.950139046,9.766464233
0.402925104,2.962235928,4.180883884,4.815468311,5.317092419
2.072886467,2.964449406,4.596057415,5.198825359,5.420665264
