0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
2.3,3.1,2.7,3.6,3.5,3.3,2.9,3.5,2.7,3.5,3.2,3.1,3.3,2.4,2.9,2.7,3.3,1.9,2.6,3.8,3.7,2.7,2.5,3.4,2.4,2.0,2.0,1.4,2.2,1.6,1.0,0.9,0.5,1.7,2.1,2.6,3.2,2.1,1.2,0.8,1.8,2.4,2.4,1.1,0.8,0.3,1.3,1.7,1.2263911962509155,1.187173843383789,1.1479564905166626,1.1087391376495361,1.0695217847824097,1.0303044319152832,0.991087019443512,0.9518696665763855,0.912652313709259,0.8734349608421326,0.8342176079750061,0.7950002551078796
2.30252742767334,3.041917085647583,2.823667526245117,3.507319450378418,3.507739305496216,3.2755069732666016,2.99589467048645,3.382028102874756,2.822983741760254,3.421196460723877,3.1983232498168945,3.134953260421753,3.2203047275543213,2.497969150543213,2.847181558609009,2.7498745918273926,3.1401736736297607,2.0906600952148438,2.6311259269714355,3.7011830806732178,3.6221330165863037,2.782897472381592,2.5507540702819824,3.2312278747558594,2.48215651512146,2.0265252590179443,1.9708819389343262,1.4961076974868774,2.080422878265381,1.613637089729309,1.0502827167510986,0.8853244781494141,0.6285632252693176,1.6255284547805786,2.087709665298462,2.6584372520446777,3.0351431369781494,2.1163947582244873,1.209928274154663,0.9448915719985962,1.769355297088623,2.361124277114868,2.2397751808166504,1.1999614238739014,0.765453577041626,0.46907421946525574,1.2332916259765625,1.6131540536880493,1.2693984508514404,1.1987096071243286,1.1434069871902466,1.101877212524414,1.0603666305541992,1.0579723119735718,0.9912623763084412,0.9224739074707031,0.8899466395378113,0.9022917747497559,0.9192041158676147,0.8001002669334412
3.3,2.4,2.9,2.7,3.3,1.9,2.6,3.8,3.7,2.7,2.5,3.4,2.4,2.0,2.0,1.4,2.2,1.6,1.0,0.9,0.5,1.7,2.1,2.6,3.2,2.1,1.2,0.8,1.8,2.4,2.4,1.1,0.8,0.3,1.3,1.7,2.3,2.5,2.4,1.7,1.5,1.8,1.3,1.0,1.3,0.6,1.4,1.2,1.173848032951355,1.1396918296813965,1.105535626411438,1.0713794231414795,1.037223219871521,1.0030670166015625,0.968910813331604,0.9347546696662903,0.9005985260009766,0.8664423823356628,0.8322862386703491,0.7981300950050354
3.2728755474090576,2.4339423179626465,2.8517515659332275,2.769686698913574,3.124743700027466,2.060019016265869,2.6501519680023193,3.7215700149536133,3.6174240112304688,2.783578395843506,2.547995090484619,3.2327795028686523,2.4630496501922607,2.0394535064697266,1.9370146989822388,1.542478084564209,2.0601649284362793,1.6023774147033691,1.071051836013794,0.8646172881126404,0.6531878113746643,1.6187496185302734,2.093555212020874,2.642270803451538,3.0262670516967773,2.1283669471740723,1.2311854362487793,0.9411845803260803,1.7561204433441162,2.3638031482696533,2.2447915077209473,1.2062723636627197,0.7721121907234192,0.4662923216819763,1.2270557880401611,1.7182153463363647,2.242206335067749,2.4866342544555664,2.3181588649749756,1.7542481422424316,1.556154727935791,1.6841151714324951,1.3430099487304688,1.0773236751556396,1.1692548990249634,0.7900011539459229,1.2848714590072632,1.2270920276641846,1.1814165115356445,1.11708402633667,1.1471312046051025,1.0849237442016602,0.9869943261146545,0.9797480702400208,0.9872578978538513,0.9592882394790649,0.9025870561599731,0.8495284914970398,0.8311396241188049,0.8410424590110779
2.4,2.0,2.0,1.4,2.2,1.6,1.0,0.9,0.5,1.7,2.1,2.6,3.2,2.1,1.2,0.8,1.8,2.4,2.4,1.1,0.8,0.3,1.3,1.7,2.3,2.5,2.4,1.7,1.5,1.8,1.3,1.0,1.3,0.6,1.4,1.2,0.7,0.3,0.1,0.4,0.9,1.3,1.3,1.7,0.7,1.2,0.9,1.4,1.384141206741333,1.3733617067337036,1.3625822067260742,1.3518027067184448,1.3410232067108154,1.330243706703186,1.3194642066955566,1.3086847066879272,1.2979052066802979,1.2871257066726685,1.276346206665039,1.2655667066574097
2.3920323848724365,1.9990979433059692,1.9512332677841187,1.5186070203781128,2.0945167541503906,1.605940341949463,1.0305826663970947,0.8728909492492676,0.6045856475830078,1.6581531763076782,2.100611686706543,2.6266896724700928,3.064967155456543,2.1254079341888428,1.228863000869751,0.8930975794792175,1.7481141090393066,2.3804523944854736,2.3061699867248535,1.1856393814086914,0.7728384733200073,0.413692831993103,1.2484793663024902,1.7391670942306519,2.2653250694274902,2.4705216884613037,2.3325107097625732,1.7278177738189697,1.5344408750534058,1.7404696941375732,1.3191819190979004,1.060001254081726,1.2021591663360596,0.7424417734146118,1.3082784414291382,1.1781567335128784,0.7206173539161682,0.3118138909339905,0.1435272991657257,0.41176366806030273,0.8969155550003052,1.243430495262146,1.3657182455062866,1.5838171243667603,0.8410032987594604,1.1033605337142944,0.9562375545501709,1.368569016456604,1.4086847305297852,1.375814437866211,1.3682706356048584,1.3101868629455566,1.3489302396774292,1.346199631690979,1.3190480470657349,1.2881823778152466,1.305323600769043,1.300639271736145,1.2529785633087158,1.2971128225326538
3.2,2.1,1.2,0.8,1.8,2.4,2.4,1.1,0.8,0.3,1.3,1.7,2.3,2.5,2.4,1.7,1.5,1.8,1.3,1.0,1.3,0.6,1.4,1.2,0.7,0.3,0.1,0.4,0.9,1.3,1.3,1.7,0.7,1.2,0.9,1.4,0.7,0.9,1.0,0.8,1.2,1.1,1.3,1.1,0.4,0.3,0.4,0.7,0.6726019382476807,0.6594153046607971,0.6462286710739136,0.63304203748703,0.6198554039001465,0.6066687703132629,0.5934821367263794,0.5802955031394958,0.5671088695526123,0.5539222359657288,0.5407356023788452,0.5275489687919617
3.162447690963745,2.085808038711548,1.1962836980819702,0.887546718120575,1.7765394449234009,2.37182354927063,2.293203353881836,1.1684746742248535,0.7764407396316528,0.4253165125846863,1.2631243467330933,1.7251712083816528,2.2711448669433594,2.4631054401397705,2.3251874446868896,1.7307846546173096,1.5394313335418701,1.7253175973892212,1.3121744394302368,1.077858805656433,1.1885249614715576,0.7595323324203491,1.2987749576568604,1.1894326210021973,0.7144829630851746,0.3131187856197357,0.1502067893743515,0.4134769141674042,0.8953942656517029,1.24860680103302,1.363653302192688,1.554870367050171,0.85140460729599,1.1017590761184692,0.9797778725624084,1.2740312814712524,0.8199832439422607,0.8876456022262573,0.9662320017814636,0.8379733562469482,1.147212266921997,1.124543309211731,1.2748303413391113,1.0631072521209717,0.4669318199157715,0.3049301505088806,0.423076331615448,0.6749721169471741,0.6682848930358887,0.6956897377967834,0.6101366877555847,0.6450403332710266,0.6030793786048889,0.5991042256355286,0.6075863242149353,0.5956938862800598,0.5514132976531982,0.5609393119812012,0.5561888217926025,0.5482360124588013
2.3,2.5,2.4,1.7,1.5,1.8,1.3,1.0,1.3,0.6,1.4,1.2,0.7,0.3,0.1,0.4,0.9,1.3,1.3,1.7,0.7,1.2,0.9,1.4,0.7,0.9,1.0,0.8,1.2,1.1,1.3,1.1,0.4,0.3,0.4,0.7,0.4,0.7,0.6,0.7,1.0,0.9,1.2,1.6,1.8,1.6,1.3,0.9,1.0304204225540161,1.023942470550537,1.017464518547058,1.010986566543579,1.0045086145401,0.9980306625366211,0.9915527105331421,0.9850747585296631,0.9785968065261841,0.9721188545227051,0.9656409025192261,0.9591629505157471
2.2877321243286133,2.49045467376709,2.321866273880005,1.7261584997177124,1.5307326316833496,1.730492115020752,1.3067991733551025,1.0635405778884888,1.166989803314209,0.7634013891220093,1.2853270769119263,1.1768280267715454,0.7189626693725586,0.317792147397995,0.16813871264457703,0.4139177203178406,0.9025222063064575,1.2454670667648315,1.3482983112335205,1.5594512224197388,0.8430134654045105,1.1148732900619507,0.9783249497413635,1.2627196311950684,0.8096683025360107,0.8929144740104675,0.9780718088150024,0.8439310789108276,1.1581501960754395,1.1243311166763306,1.2683510780334473,1.0452628135681152,0.4661044776439667,0.3212023973464966,0.4324130415916443,0.6410595774650574,0.4637531638145447,0.6776487827301025,0.6083528399467468,0.7365161180496216,0.9468926787376404,0.9593828916549683,1.2076992988586426,1.5615464448928833,1.7387194633483887,1.5803107023239136,1.2836520671844482,0.9700918793678284,1.0047297477722168,1.033888578414917,1.0220623016357422,0.995952308177948,1.0114588737487793,1.0028313398361206,0.9940569400787354,0.9692295789718628,0.9972550868988037,0.9438511729240417,0.9789906740188599,0.9599734544754028
0.7,0.3,0.1,0.4,0.9,1.3,1.3,1.7,0.7,1.2,0.9,1.4,0.7,0.9,1.0,0.8,1.2,1.1,1.3,1.1,0.4,0.3,0.4,0.7,0.4,0.7,0.6,0.7,1.0,0.9,1.2,1.6,1.8,1.6,1.3,0.9,0.4,0.6,0.5,1.4,0.8,1.0,0.6,0.6,1.2,0.7,1.3,1.2,1.1747440099716187,1.1779056787490845,1.1810673475265503,1.1842290163040161,1.187390685081482,1.1905523538589478,1.1937140226364136,1.1968756914138794,1.2000373601913452,1.203199028968811,1.2063606977462769,1.2095223665237427
0.709490180015564,0.2998860478401184,0.20705004036426544,0.3775404989719391,0.9207565188407898,1.2757468223571777,1.34665846824646,1.5215418338775635,0.8488972783088684,1.1062489748001099,0.9692379236221313,1.2800525426864624,0.7953982949256897,0.9048090577125549,0.9628449082374573,0.860725462436676,1.1543809175491333,1.1201236248016357,1.267943263053894,1.0273923873901367,0.47479739785194397,0.3170067369937897,0.4419488310813904,0.6342841386795044,0.4745839238166809,0.6586121916770935,0.6336074471473694,0.7244583964347839,0.9442304372787476,0.9816544055938721,1.1841652393341064,1.557253360748291,1.7319817543029785,1.5878283977508545,1.2853281497955322,0.9061920642852783,0.4809103012084961,0.5646836757659912,0.6174913048744202,1.2159817218780518,0.8879156708717346,0.921101987361908,0.6502891182899475,0.6772315502166748,1.0862244367599487,0.8191560506820679,1.242284893989563,1.205112338066101,1.162886142730713,1.1819701194763184,1.1560243368148804,1.2013078927993774,1.1787211894989014,1.1904710531234741,1.209879994392395,1.2045519351959229,1.18216872215271,1.191857933998108,1.249464511871338,1.170784592628479
0.7,0.9,1.0,0.8,1.2,1.1,1.3,1.1,0.4,0.3,0.4,0.7,0.4,0.7,0.6,0.7,1.0,0.9,1.2,1.6,1.8,1.6,1.3,0.9,0.4,0.6,0.5,1.4,0.8,1.0,0.6,0.6,1.2,0.7,1.3,1.2,0.6,1.1,1.6,1.5,1.6,1.8,2.0,1.6,2.3,2.0,2.3,2.4,2.376204252243042,2.398216485977173,2.4202287197113037,2.4422409534454346,2.4642531871795654,2.4862654209136963,2.508277654647827,2.530289888381958,2.552302122116089,2.5743143558502197,2.5963265895843506,2.6183388233184814
0.7564508318901062,0.8975119590759277,0.9146811366081238,0.9112604856491089,1.1323001384735107,1.142746090888977,1.2290277481079102,0.9666669368743896,0.5124343037605286,0.3730621933937073,0.4419045150279999,0.5825515389442444,0.5193332433700562,0.6391395330429077,0.6689364910125732,0.7316213846206665,0.9373190999031067,1.0142877101898193,1.2025960683822632,1.5154039859771729,1.6650670766830444,1.539321780204773,1.2563080787658691,0.914530336856842,0.5623729228973389,0.59764164686203,0.6768066883087158,1.1191158294677734,0.9124689102172852,0.8856801390647888,0.6702503561973572,0.6995971202850342,1.0324774980545044,0.8811629414558411,1.1967976093292236,1.1238667964935303,0.8056089878082275,1.1210488080978394,1.4599895477294922,1.5286173820495605,1.6202690601348877,1.7850652933120728,1.9107316732406616,1.735682725906372,2.2005774974823,2.0883123874664307,2.2662408351898193,2.361412525177002,2.371818780899048,2.3866329193115234,2.4174132347106934,2.43808650970459,2.479673147201538,2.487908124923706,2.5442492961883545,2.5310845375061035,2.544529438018799,2.556499481201172,2.6080989837646484,2.5907320976257324
0.4,0.7,0.6,0.7,1.0,0.9,1.2,1.6,1.8,1.6,1.3,0.9,0.4,0.6,0.5,1.4,0.8,1.0,0.6,0.6,1.2,0.7,1.3,1.2,0.6,1.1,1.6,1.5,1.6,1.8,2.0,1.6,2.3,2.0,2.3,2.4,1.6,1.9,2.2,2.3,2.6,2.2,2.7,3.4,2.2,3.0,2.3,0.5,1.3211346864700317,1.340519666671753,1.3599046468734741,1.3792896270751953,1.3986746072769165,1.4180595874786377,1.4374445676803589,1.45682954788208,1.4762145280838013,1.4955995082855225,1.5149844884872437,1.5343694686889648
0.4566566050052643,0.6915161609649658,0.6645966172218323,0.7399982810020447,0.8980318307876587,0.9742094874382019,1.220744013786316,1.5684974193572998,1.730116367340088,1.567263126373291,1.2510485649108887,0.8820341229438782,0.5407758951187134,0.5706967115402222,0.6337122321128845,1.191779613494873,0.9013842940330505,0.9081398844718933,0.6829795241355896,0.6487517952919006,1.0399842262268066,0.8512303233146667,1.2199188470840454,1.1631535291671753,0.7572199106216431,1.118973970413208,1.4814940690994263,1.5246894359588623,1.6131540536880493,1.7851104736328125,1.9286777973175049,1.707122564315796,2.223843574523926,2.05450177192688,2.2895541191101074,2.314971923828125,1.691896677017212,1.8811722993850708,2.1997976303100586,2.3106539249420166,2.532461643218994,2.282562017440796,2.734009265899658,3.2069272994995117,2.37838077545166,2.8527708053588867,2.1947920322418213,0.7360779643058777,1.2528239488601685,1.3647984266281128,1.3441102504730225,1.3860665559768677,1.3903894424438477,1.4416649341583252,1.4616727828979492,1.4299674034118652,1.5004417896270752,1.4500974416732788,1.5193767547607422,1.5749056339263916
0.4,0.6,0.5,1.4,0.8,1.0,0.6,0.6,1.2,0.7,1.3,1.2,0.6,1.1,1.6,1.5,1.6,1.8,2.0,1.6,2.3,2.0,2.3,2.4,1.6,1.9,2.2,2.3,2.6,2.2,2.7,3.4,2.2,3.0,2.3,0.5,1.3,4.1,4.0,2.5,2.0,2.5,2.2,2.8,3.4,2.9,3.1,3.1,3.1448163986206055,3.1960079669952393,3.247199773788452,3.298391819000244,3.349583625793457,3.40077543258667,3.451967239379883,3.5031590461730957,3.5543508529663086,3.6055426597595215,3.6567344665527344,3.7079262733459473
0.42868900299072266,0.6761847734451294,0.6261616349220276,1.0940606594085693,0.9420682191848755,0.9957466125488281,0.6733481287956238,0.6373776197433472,0.961108922958374,0.9059856534004211,1.2294119596481323,1.1327400207519531,0.8223863244056702,1.0993775129318237,1.427237629890442,1.523762583732605,1.624491810798645,1.795910120010376,1.907082200050354,1.7702291011810303,2.1824984550476074,2.08044171333313,2.2360405921936035,2.3052892684936523,1.7303135395050049,1.8782010078430176,2.1919708251953125,2.3417723178863525,2.4656484127044678,2.3523995876312256,2.790112018585205,3.1153459548950195,2.4386701583862305,2.6992099285125732,2.1724588871002197,0.9898761510848999,1.6374503374099731,3.6234259605407715,3.7039072513580322,2.634599447250366,2.203561782836914,2.4644322395324707,2.31516432762146,2.7451024055480957,3.2401063442230225,2.9941518306732178,3.06726336479187,3.1160337924957275,3.1406867504119873,3.2257814407348633,3.2363593578338623,3.2786238193511963,3.3658313751220703,3.3726260662078857,3.4017889499664307,3.5008950233459473,3.5477232933044434,3.6499249935150146,3.7365517616271973,3.5942060947418213
0.6,1.1,1.6,1.5,1.6,1.8,2.0,1.6,2.3,2.0,2.3,2.4,1.6,1.9,2.2,2.3,2.6,2.2,2.7,3.4,2.2,3.0,2.3,0.5,1.3,4.1,4.0,2.5,2.0,2.5,2.2,2.8,3.4,2.9,3.1,3.1,3.2,2.8,2.8,2.4,2.2,0.9,1.7,1.6,1.3,1.2,1.4,0.9,1.2080048322677612,1.2149616479873657,1.2219184637069702,1.2288752794265747,1.2358320951461792,1.2427889108657837,1.2497457265853882,1.2567025423049927,1.2636593580245972,1.2706161737442017,1.2775729894638062,1.2845298051834106
0.6107569932937622,1.15976881980896,1.5847762823104858,1.4713513851165771,1.583453893661499,1.8538899421691895,1.938064694404602,1.6888444423675537,2.2175962924957275,2.0417819023132324,2.284853458404541,2.3681344985961914,1.6442246437072754,1.8738963603973389,2.203390598297119,2.3424832820892334,2.5088741779327393,2.2666871547698975,2.7528562545776367,3.258511781692505,2.3254616260528564,2.8845419883728027,2.2484867572784424,0.6842873692512512,1.4380487203598022,3.8996047973632812,3.9019789695739746,2.549189329147339,2.07818603515625,2.485034704208374,2.241917610168457,2.7646608352661133,3.335338592529297,2.9474241733551025,3.0799102783203125,3.112901210784912,3.1543354988098145,2.8484039306640625,2.7520394325256348,2.4066102504730225,2.1470248699188232,1.0345243215560913,1.6269469261169434,1.5893009901046753,1.3190343379974365,1.2129613161087036,1.3674417734146118,0.9637115001678467,1.1726773977279663,1.1882492303848267,1.254071831703186,1.2500624656677246,1.233994960784912,1.2500240802764893,1.2230486869812012,1.2272157669067383,1.2839224338531494,1.3057174682617188,1.3118047714233398,1.2291533946990967
